x1,y
-0.10504271,-1.245872855
0.02870541,-1.139217257
0.15803289,-1.0275594
0.28168407,-0.911619961
0.39852393,-0.792135239
0.50754994,-0.66985184
0.60791975,-0.545521379
0.69893563,-0.419895232
0.78006643,-0.293719292
0.85092735,-0.167728916
0.91126812,-4.26E-02
0.96098763,8.08E-02
1.00007772,0.2020365
1.02865136,0.320311189
1.04691529,0.435046971
1.05516469,0.545666635
1.05377698,0.651632071
1.04322338,0.75244683
1.02404642,0.847657979
0.99689615,0.936857998
0.96249813,1.019685864
0.92168117,1.09582746
0.87536675,1.165016294
0.82456571,1.227033377
0.77036172,1.281706095
0.71390772,1.328907967
0.65639848,1.368557215
0.59904706,1.400615335
0.54304224,1.425085306
0.48952574,1.442009807
0.43955973,1.451468945
0.39407733,1.453578115
0.35384989,1.448485732
0.31947243,1.43637085
0.29132408,1.417440534
0.2695601,1.391927838
0.25410783,1.360088587
0.24466531,1.32220006
0.24072018,1.278557777
0.24155772,1.229473591
0.24631834,1.175273776
0.25399384,1.11629653
0.26350316,1.05289042
0.27369988,0.985412478
0.28343716,0.914226472
0.29159757,0.839701474
0.29712388,0.762210488
0.29903868,0.682129025
0.2964775,0.599834204
0.2886945,0.515703678
0.2750791,0.430114657
0.25514445,0.343443215
0.22854704,0.256063551
0.19505209,0.168347269
0.15455481,8.07E-02
0.10706599,-6.62E-03
0.05271124,-9.32E-02
-0.00827439,-0.178572074
-0.07552899,-0.262525737
-0.14856941,-0.344671577
-0.22678435,-0.424671918
-0.30939424,-0.50219661
-0.3954784,-0.576923609
-0.48394445,-0.648540318
-0.5735364,-0.716744125
-0.66282815,-0.781243801
-0.75024891,-0.841760695
-0.83410412,-0.898029745
-0.91260272,-0.949801028
-0.98392171,-0.996841133
-1.04624736,-1.038934588
-1.09785604,-1.075885415
-1.13715446,-1.107518315
-1.16280401,-1.133680582
-1.17372632,-1.154243112
-1.16921294,-1.169102311
-1.14896321,-1.178180575
-1.11310887,-1.181428432
-1.06223333,-1.178824902
-0.99739069,-1.170378804
-0.92003566,-1.156129003
-0.83201367,-1.136145353
-0.73547119,-1.110529065
-0.63276762,-1.079412699
-0.5263871,-1.042959571
-0.41881999,-1.001363993
-0.31244725,-0.954850018
-0.20944753,-0.903671026
-0.11169909,-0.848108053
-0.02069824,-0.78846854
0.06250832,-0.725084484
0.13733332,-0.658310533
0.2036671,-0.588521719
0.26184693,-0.516110897
0.31261346,-0.441486329
0.35702175,-0.365068793
0.39635876,-0.287288755
0.43203467,-0.20858334
0.4654589,-0.129393324
0.49794543,-5.02E-02
0.53058636,2.87E-02
0.5641849,0.106685825
0.5991742,0.183439463
0.6355955,0.258523971
0.67305309,0.33153832
0.71077681,0.402097225
0.74763143,0.469833374
0.78222913,0.534399271
0.81296557,0.595468879
0.83820683,0.652739167
0.85633278,0.705931306
0.86590606,0.754791677
0.86573493,0.79909265
0.85500163,0.838633299
0.83329427,0.873240054
0.80068564,0.902767003
0.75769871,0.927096188
0.70531493,0.946138024
0.64491743,0.959831357
0.57820565,0.968143761
0.5070858,0.97107172
0.43358073,0.968640745
0.35968509,0.960905433
0.28726137,0.947949529
0.2179267,0.929886162
0.15296271,0.906857371
0.09324575,0.879034221
0.0391966,0.846616149
-0.00918711,0.809830606
-0.05234811,0.768932104
-0.09107511,0.724201083
-0.12645544,0.675942659
-0.15974572,0.624484956
-0.19226114,0.570176959
-0.22524907,0.513386428
-0.25978705,0.45449701
-0.29666004,0.39390558
-0.3362771,0.332018942
-0.37863323,0.269250542
-0.4232575,0.206016913
-0.46922868,0.14273414
-0.51523012,7.98E-02
-0.55960953,1.77E-02
-0.60046893,-4.33E-02
-0.63580799,-0.102786653
-0.66363508,-0.160342172
